oid,candid,mjd,fid,pid,diffmaglim,isdiffpos,nid,ra,dec,magpsf,sigmapsf,magap,sigmagap,distnr,rb,rbversion,drb,drbversion,magapbig,sigmagapbig,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,corrected,dubious,parent_candid,has_stamp,step_id_corr
ZTF18aamfuuh,1226223643915015009,58980.22364579979,1,1226223643915,21.1304,1,1226,219.7602659,26.5448558,19.2786,0.175752,19.2449,0.0906,0.580647,0.538571,t17_f5_c3,,,19.2065,0.1038,629120139,16.817228,100.0,0.018211747,True,False,1246258573915010007,False,corr_bulk_0.0.1
ZTF18aamfuuh,1227270483915015011,58981.27048610011,2,1227270483915,20.50392,1,1227,219.7603289,26.5449561,18.63506,0.09348493,18.4858,0.0639,0.42254683,0.9457143,t17_f5_c3,0.9999678,d6_m7,18.5259,0.0809,629120239,16.48218,100.0,0.012870333,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1231295403915010012,58985.2954051001,1,1231295403915,20.89008,-1,1231,219.7601916,26.5449932,18.806252,0.09838738,18.9915,0.0796,0.06521082,0.8842857,t17_f5_c3,0.99999714,d6_m7,19.0195,0.0998,629120139,17.149624,100.0,0.021393823,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1240251963915010006,58994.25196760008,1,1240251963915,20.959557,-1,1240,219.7601675,26.5450245,18.62957,0.07076072,18.6366,0.0562,0.13466439,0.9285714,t17_f5_c3,0.9999741,d6_m7,18.6308,0.0681,629120139,17.192167,100.0,0.018829178,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1240286683915010012,58994.28668980021,2,1240286683915,20.799923,-1,1240,219.7602259,26.5449883,18.282045,0.13284738,18.5268,0.0598,0.07426607,0.6471428,t17_f5_c3,0.9715972,d6_m7,18.5642,0.0759,629120239,16.914148,0.028730677,0.037687235,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1243228713915015010,58997.228715300094,1,1243228713915,20.824152,1,1243,219.7602275,26.5449349,17.600649,0.05278753,17.6083,0.027,0.27721384,0.74,t17_f5_c3,0.9999926,d6_m7,17.5863,0.0317,629120139,16.465666,0.012608899,0.018558292,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1244267753915015019,58998.26775459992,2,1244267753915,20.748585,1,1244,219.7601801,26.5449,17.265528,0.05756157,17.2378,0.0216,0.3751919,0.6542857,t17_f5_c3,0.99997544,d6_m7,17.2323,0.0257,629120239,16.15767,0.01681821,0.020748625,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1246258573915010007,59000.25857640011,1,1246258573915,20.18842,-1,1246,219.7601809,26.5450538,18.640781,0.083063975,18.7073,0.1079,0.18499371,0.9042857,t17_f5_c3,0.99995005,d6_m7,18.6565,0.1304,629120139,17.189203,100.0,0.021816332,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1255212913915010005,59009.21291670017,2,1255212913915,20.290228,-1,1255,219.7601665,26.5449556,18.060806,0.07823064,18.1426,0.0464,0.22791739,0.92285717,t17_f5_c3,0.9999794,d6_m7,18.1032,0.0556,629120239,16.986095,0.012886875,0.02907318,True,False,0,True,corr_bulk_0.0.1
ZTF18aamfuuh,1255257613915015010,59009.2576156999,1,1255257613915,20.237312,1,1255,219.7602298,26.5449507,16.989138,0.035042737,16.9573,0.0172,0.22521503,0.9142857,t17_f5_c3,0.9999335,d6_m7,16.9242,0.02,629120139,16.20967,0.013283438,0.0170927,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,490455345015015109,58244.455347199924,1,490455345015,20.5079,1,490,284.9617286,35.4581951,17.8105,0.02021,17.8035,0.0237,0.070183,0.596667,,,,17.6403,0.0375,684120150,16.91652,0.0068714386,0.008871031,True,False,518395115015010007,False,corr_bulk_0.0.1
ZTF18aammekf,493366495015015199,58247.366493099835,1,493366495015,21.0816,1,493,284.9617277,35.4581935,17.6912,0.016386,17.6274,0.0166,0.081597,0.68,,,,17.5614,0.0231,684120250,16.862534,0.0054632747,0.007638463,True,False,521395035015010013,False,corr_bulk_0.0.1
ZTF18aammekf,498381455015010013,58252.381458300166,2,498381455015,20.75,-1,498,284.9617415,35.4582418,19.2497,0.071444,19.2503,0.1049,0.118991,0.503333,,,,19.2613,0.1314,684120150,17.45049,100.0,0.013623299,True,False,527414475015015068,False,corr_bulk_0.0.1
ZTF18aammekf,498478915015010014,58252.47891200008,1,498478915015,20.9189,-1,498,284.9617338,35.4582048,18.8471,0.040751,18.8066,0.0586,0.050517,0.583333,,,,18.7271,0.0675,684120250,17.933016,0.010177495,0.01755922,True,False,521395035015010013,False,corr_bulk_0.0.1
ZTF18aammekf,501402875015010005,58255.40287039988,1,501402875015,20.8964,-1,501,284.9617829,35.4580776,18.7087,0.038821,18.7102,0.0525,0.512894,0.446667,,,,18.7201,0.0656,684120150,17.998558,0.013280842,0.020184124,True,False,524375195015010010,False,corr_bulk_0.0.1
ZTF18aammekf,501444885015010006,58255.44488430023,2,501444885015,20.658,-1,501,284.9617472,35.4581901,18.688,0.045148,18.7146,0.0683,0.110792,0.626667,,,,18.6748,0.082,684120150,17.600698,100.0,0.016585099,True,False,524375195015010010,False,corr_bulk_0.0.1
ZTF18aammekf,504434165015010132,58258.43416670011,2,504434165015,20.3604,-1,504,284.961794,35.4580787,18.2509,0.033989,18.3331,0.0494,0.54331,0.406667,,,,18.3195,0.061,684120150,17.818933,100.0,0.022832412,True,False,533416655015010008,False,corr_bulk_0.0.1
ZTF18aammekf,504464165015010004,58258.46416669991,1,504464165015,21.0501,-1,504,284.9617446,35.4581531,18.8146,0.037818,18.857,0.0547,0.224356,0.58,,,,18.86,0.0672,684120150,17.947327,0.008901659,0.017013313,True,False,524375195015010010,False,corr_bulk_0.0.1
ZTF18aammekf,507478725015015017,58261.47872690018,1,507478725015,20.5792,1,507,284.9617261,35.4582078,17.7625,0.023223,17.7836,0.0319,0.02344,0.626667,,,,17.7582,0.0381,684120250,16.89519,0.008881162,0.010447043,True,False,530340745015015026,False,corr_bulk_0.0.1
ZTF18aammekf,512338205015015014,58266.33820600016,2,512338205015,19.8186,1,512,284.9617769,35.4581721,18.3156,0.063336,18.3063,0.1001,0.221272,0.54,,,,18.4321,0.1428,684120250,16.912418,0.009594231,0.017393144,True,False,527359205015015020,False,corr_bulk_0.0.1
ZTF18aammekf,512479275015010008,58266.47927080002,1,512479275015,19.812,-1,512,284.9616758,35.4581501,19.5419,0.195009,19.7539,0.3593,0.274876,0.356667,,,,19.6299,0.4099,684120150,17.731747,0.034840066,0.036812335,True,False,536404745015010016,False,corr_bulk_0.0.1
ZTF18aammekf,515440865015010003,58269.44086810015,1,515440865015,19.8067,-1,515,284.9617662,35.4581864,19.0199,0.115813,18.8766,0.1639,0.160026,0.573333,,,,18.65,0.1703,684120250,17.866276,0.03769308,0.040022835,True,False,545377555015015004,False,corr_bulk_0.0.1
ZTF18aammekf,518395115015010007,58272.395115700085,1,518395115015,20.345488,-1,518,284.961722,35.4581974,18.78529,0.061688166,18.7218,0.0916,0.062182978,0.7,,0.0,,18.6737,0.1112,684120150,17.960773,0.024855478,0.028866602,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,518444375015010002,58272.44437499996,2,518444375015,20.340073,-1,518,284.9617378,35.4582025,18.642052,0.05647186,18.5637,0.0821,0.0622804,0.7133333,,0.0,,18.6076,0.1081,684120250,17.618078,100.0,0.021990882,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,521395035015010013,58275.39503470017,2,521395035015,20.713316,-1,521,284.9617358,35.4582059,18.56877,0.03909921,18.553,0.0576,0.042064987,0.8233333,,0.0,,18.5101,0.0689,684120250,17.648008,100.0,0.016744178,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,524319005015010009,58278.319004599936,2,524319005015,20.367834,-1,524,284.9617213,35.4581724,18.565939,0.043748707,18.6281,0.072,0.14446898,0.7266667,,0.0,,18.6386,0.0914,684120250,17.649223,100.0,0.018805249,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,524375195015010010,58278.3751968001,1,524375195015,21.002913,-1,524,284.9617112,35.4581821,18.740757,0.035111442,18.7632,0.053,0.12557833,0.8466667,,0.0,,18.671,0.0602,684120150,17.982258,0.008981852,0.017460188,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,527359205015015020,58281.359201400075,2,527359205015,20.796679,1,527,284.9617511,35.4581734,17.72544,0.020308506,17.7205,0.0279,0.16435817,0.76666665,,0.0,,17.6962,0.0328,684120250,16.715998,100.0,0.00801496,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,527414475015015068,58281.4144791998,1,527414475015,21.012852,1,527,284.9617483,35.4582078,18.060377,0.022537567,18.0779,0.0308,0.07595588,0.86333334,,0.0,,18.0767,0.0367,684120150,17.0192,0.006048972,0.008638459,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,530340745015015026,58284.34074069979,2,530340745015,20.669897,1,530,284.9617494,35.458181,18.961506,0.06439642,18.9834,0.0921,0.1315613,0.87333333,,0.0,,19.1072,0.127,684120250,17.055084,100.0,0.011124825,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,530380785015015032,58284.38078700006,1,530380785015,20.873144,1,530,284.9617811,35.4582084,19.324072,0.0722263,19.469,0.1161,0.17742886,0.8066667,,0.0,,19.4093,0.1348,684120150,17.351421,0.00822626,0.011739104,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,533416655015010008,58287.41665509995,1,533416655015,20.785414,-1,533,284.9617355,35.4581416,19.17196,0.056290094,19.138,0.0774,0.25712898,0.74,,0.0,,19.1166,0.0939,684120150,17.818316,0.009799863,0.016179819,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,536371465015010020,58290.37146990001,2,536371465015,20.817924,-1,536,284.9617312,35.4581832,18.573273,0.072342545,18.6776,0.0594,0.10572593,0.78,,0.0,,18.7287,0.077,684120250,17.646086,0.011637436,0.030797767,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,536404745015010016,58290.40474539995,1,536404745015,20.890703,-1,536,284.9617143,35.4581642,18.70641,0.092749424,18.7968,0.0562,0.17911798,0.76,,0.0,,18.7924,0.0692,684120150,17.99975,0.045922805,0.048377994,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,539318615015010004,58293.31861109985,2,539318615015,20.4641,-1,539,284.9617515,35.4582242,18.5432,0.115267,18.7059,0.0831,0.097431,0.633333,,0.0,,18.6415,0.0987,684120250,17.659145,0.0421223,0.05106034,True,False,554340785015010005,False,corr_bulk_0.0.1
ZTF18aammekf,539416485015010010,58293.416481500026,1,539416485015,20.413,-1,539,284.9617071,35.4582164,18.9234,0.094982,18.8541,0.0844,0.045124,0.806667,,0.0,,18.7856,0.1001,684120150,17.901724,0.03435953,0.037065525,True,False,569379755015010008,False,corr_bulk_0.0.1
ZTF18aammekf,542333725015010008,58296.333726900164,2,542333725015,19.879,-1,542,284.9617471,35.4581627,18.6281,0.099762,18.8306,0.1484,0.187606,0.773333,,0.0,,18.8298,0.1892,684120250,17.62356,0.028003557,0.03955027,True,False,551380355015010024,False,corr_bulk_0.0.1
ZTF18aammekf,542378575015010007,58296.378576400224,1,542378575015,19.534,-1,542,284.9618189,35.4581214,19.3917,0.170775,19.6425,0.3787,0.43686,0.62,,0.0,,19.8511,0.5881,684120250,17.76259,0.03607023,0.03808728,True,False,554340785015010005,False,corr_bulk_0.0.1
ZTF18aammekf,545377555015015004,58299.3775578998,2,545377555015,19.604761,1,545,284.9618191,35.458231,18.445948,0.12718736,18.228,0.094,0.30155894,0.58666664,,0.0,,18.2739,0.1246,684120250,16.946684,0.02824669,0.031969685,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,548285575015015023,58302.28557869978,1,548285575015,20.531519,1,548,284.9617036,35.4581972,17.652388,0.06395428,17.5417,0.0268,0.06850359,0.81,,0.0,,17.5033,0.0316,684120150,16.844267,0.029925436,0.030382356,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,551380355015010024,58305.380358799826,2,551380355015,20.20975,-1,551,284.9617333,35.4581496,19.089937,0.1474801,19.2252,0.1434,0.22703756,0.64,,0.0,,19.2114,0.1787,684120250,17.483818,0.022927834,0.033595864,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,554340785015010005,58308.34078700002,2,554340785015,19.874401,-1,554,284.9617233,35.4582247,18.604467,0.15440914,18.834,0.1596,0.036961634,0.6066667,,0.0,,18.7579,0.1893,684120250,17.633074,0.056474537,0.0631125,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,557340745015010035,58311.34074069979,1,557340745015,20.9195,-1,557,284.9617281,35.4581724,18.7727,0.105398,18.8501,0.0637,0.151383,0.736667,,0.0,,18.902,0.0823,684120250,17.966717,0.047949083,0.050169434,True,False,575341575015010022,False,corr_bulk_0.0.1
ZTF18aammekf,557383485015010009,58311.383483800106,2,557383485015,20.6558,-1,557,284.9617043,35.4582195,18.6669,0.107912,18.695,0.0713,0.04572,0.616667,,0.0,,18.6408,0.0844,684120250,17.608553,0.029979555,0.04071279,True,False,575341575015010022,False,corr_bulk_0.0.1
ZTF18aammekf,560360325015010029,58314.360324100126,1,560360325015,20.921457,-1,560,284.9617249,35.4581878,18.80298,0.088491805,18.8924,0.0643,0.095219485,0.77,,0.0,,18.7968,0.0727,684120150,17.952595,0.037718147,0.040434167,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,560412115015015041,58314.412118100096,2,560412115015,20.644604,1,560,284.9617687,35.4581273,17.681458,0.06465168,17.6409,0.0298,0.3397683,0.73333335,,0.0,,17.6682,0.0369,684120250,16.698427,0.023272041,0.02614372,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,563405985015015066,58317.40598380007,2,563405985015,20.5554,1,563,284.9617557,35.4581746,19.0748,0.131715,19.1513,0.1165,0.17524,0.68,,0.0,,19.0815,0.1356,684120250,17.073832,0.012314809,0.020856792,True,False,578295065015010109,False,corr_bulk_0.0.1
ZTF18aammekf,569379755015010008,58323.379756900016,1,569379755015,20.023653,-1,569,284.9617043,35.458152,19.108519,0.17645915,19.3633,0.2101,0.23364285,0.54,t8_f5_c3,0.0,,19.6462,0.3476,684120150,17.837257,0.05312777,0.054719236,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,572338115015010007,58326.338113400154,2,572338115015,19.565056,-1,572,284.9617199,35.4582562,18.599438,0.12946515,18.3465,0.1325,0.15731098,0.6166667,t8_f5_c3,0.0,,18.4171,0.181,684120250,17.635136,0.045168534,0.0532638,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,572421685015020007,58326.42168979999,1,572421685015,18.8094,-1,572,284.9617126,35.4582733,18.8194,0.150367,18.7431,0.2473,0.23253,0.56,t8_f5_c3,,,18.842,0.3476,684120150,17.945173,0.06563822,0.067214265,True,False,598352965015015020,False,corr_bulk_0.0.1
ZTF18aammekf,575341575015010022,58329.341574099846,2,575341575015,19.892464,-1,575,284.9616816,35.4582489,18.637009,0.10890043,18.602,0.1245,0.17253253,0.69666666,t8_f5_c3,0.0,,18.6052,0.1593,684120250,17.620049,0.032353733,0.04268207,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,578295065015010109,58332.29506940022,2,578295065015,19.739891,-1,578,284.961698,35.4582134,18.539957,0.08872083,18.34,0.1207,0.06828791,0.58,t8_f5_c3,0.0,,18.3031,0.1488,684120250,17.660585,0.026886256,0.039470904,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,584182415015010020,58338.18241900019,1,584182415015,20.851738,-1,584,284.9617806,35.4581511,18.70989,0.13717458,18.8991,0.0665,0.2945999,0.51,t8_f5_c3,0.0,,18.8778,0.0809,684120150,17.99794,0.06956291,0.0712022,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,584202705015015081,58338.2027083002,2,584202705015,20.80857,1,584,284.9618356,35.4581483,19.073067,0.1494325,19.2429,0.1069,0.40727723,0.5833333,t8_f5_c3,0.0,,19.2925,0.1372,684120250,17.073557,0.016679458,0.02369414,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,589304935015010032,58343.30493059987,1,589304935015,20.988821,-1,589,284.9617289,35.4581889,19.07435,0.15682624,19.306,0.0904,0.09556744,0.52666664,t8_f5_c3,0.0,,19.279,0.1087,684120150,17.848076,0.048930857,0.05068844,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,589325575015010020,58343.32557869982,2,589325575015,20.724636,-1,589,284.961697,35.4582295,18.738827,0.101919994,18.7298,0.0688,0.09251736,0.68666667,t8_f5_c3,0.0,,18.7106,0.0841,684120250,17.58261,0.02261203,0.03513762,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,595219345015010018,58349.21934030019,1,595219345015,20.234272,-1,595,284.9617553,35.4581369,18.738663,0.14388451,19.0403,0.1224,0.30448994,0.47333333,t8_f5_c3,0.0,,18.8654,0.1324,684120150,17.983301,0.07017526,0.07175781,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,595290595015010007,58349.290590300225,2,595290595015,20.42485,-1,595,284.961712,35.4582359,18.526659,0.09487598,18.4261,0.0647,0.08715667,0.81,t8_f5_c3,0.0,,18.3946,0.0792,684120250,17.666555,0.031649247,0.04296497,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,598278645015010020,58352.27864579996,2,598278645015,19.964956,-1,598,284.9616803,35.4582368,18.874205,0.12078311,18.7277,0.1229,0.14051111,0.8233333,t8_f5_c3,0.0,,18.7432,0.1587,684120250,17.539593,0.024084607,0.035331447,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,598352965015015020,58352.35296300007,1,598352965015,19.95201,1,598,284.9617718,35.4581849,17.640945,0.054741915,17.655,0.0493,0.18961604,0.92333335,t8_f5_c3,0.0,,17.6296,0.0609,684120150,16.838816,0.02562287,0.0261498,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,601268785015015087,58355.26878469996,2,601268785015,20.121172,1,601,284.9617479,35.4581338,18.14434,0.09827939,18.0988,0.0687,0.29784697,0.71,t8_f5_c3,0.0,,18.1516,0.091,684120250,16.862635,0.026815252,0.03018422,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,604211745015015049,58358.21174769988,2,604211745015,19.991,1,604,284.9617753,35.4581803,18.8291,0.107039,18.7714,0.1224,0.207263,0.773333,t12_f5_c3,,,18.6271,0.1359,684120150,17.031027,0.012474082,0.020432081,True,False,625150115015015092,False,corr_bulk_0.0.1
ZTF18aammekf,610146455015010035,58364.14645829983,2,610146455015,20.555384,-1,610,284.9617212,35.458102,19.820814,0.19894376,19.9387,0.214,0.39543253,0.76666665,t8_f5_c3,0.0,,19.9696,0.2747,684120250,17.368946,100.0,0.020796161,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,610227375015010045,58364.22737269988,1,610227375015,21.059029,-1,610,284.9617311,35.4581364,18.922728,0.104146995,18.9746,0.0605,0.27556354,0.66,t8_f5_c3,0.0,,18.9307,0.0711,684120150,17.901985,0.038226396,0.040677108,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,613192525015010012,58367.19252309995,2,613192525015,20.693924,-1,613,284.9617023,35.4581902,18.634869,0.07987595,18.7139,0.066,0.09782904,0.8566667,t8_f5_c3,0.0,,18.6949,0.0807,684120250,17.620888,0.014466687,0.031392355,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,613233155015010038,58367.23315969994,1,613233155015,20.98818,-1,613,284.9617009,35.4581847,18.820343,0.08509299,18.8607,0.0576,0.12071405,0.74666667,t8_f5_c3,0.0,,18.8624,0.0711,684120150,17.944752,0.035127513,0.03798896,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,616166335015010023,58370.16633100016,2,616166335015,20.731136,-1,616,284.961672,35.4581995,18.686356,0.077532925,18.7537,0.0668,0.15775982,0.87,t8_f5_c3,0.0,,18.7316,0.0814,684120250,17.601303,0.008116801,0.028540738,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,616212065015010036,58370.21206020005,1,616212065015,21.052795,-1,616,284.9617047,35.4581493,19.033722,0.079882845,18.9681,0.0612,0.23779677,0.77666664,t8_f5_c3,0.0,,18.931,0.0727,684120150,17.86154,0.023600722,0.02713817,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,619172995015010020,58373.17299770005,2,619172995015,20.606602,-1,619,284.9616954,35.4582058,18.58861,0.066000454,18.8628,0.0793,0.07655839,0.8933333,t8_f5_c3,0.0,,18.7478,0.0893,684120250,17.639622,100.0,0.027539238,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,619210615015015081,58373.21061340021,1,619210615015,21.042833,1,619,284.9617489,35.4581929,17.79622,0.051715635,17.7972,0.0239,0.11000541,0.8333333,t8_f5_c3,0.0,,17.7807,0.0277,684120150,16.910229,0.022177048,0.022867823,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,622171075015015105,58376.171076400205,2,622171075015,20.761492,1,622,284.9617732,35.4581454,18.02059,0.06953762,18.0217,0.0371,0.28723848,0.7966667,t8_f5_c3,0.0,,18.0242,0.045,684120250,16.823105,0.018818034,0.02307947,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,622249295015015057,58376.24929400021,1,622249295015,20.84327,1,622,284.9618226,35.458204,19.06535,0.12328151,19.1373,0.0855,0.3056991,0.77666664,t8_f5_c3,0.0,,19.2017,0.1112,684120150,17.304947,0.023004148,0.024363324,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,625150115015015092,58379.15011569997,1,625150115015,20.516098,1,625,284.9617817,35.4581895,18.649778,0.074296065,18.6558,0.0746,0.1980816,0.76666665,t8_f5_c3,0.0,,18.6547,0.0932,684120150,17.209234,0.018292628,0.019712804,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,625248355015010010,58379.248356500175,2,625248355015,20.463985,-1,625,284.9616789,35.4582898,19.435925,0.18277745,19.5701,0.1839,0.2972344,0.68666667,t8_f5_c3,0.0,,19.5496,0.2275,684120250,17.41834,0.01667135,0.02850291,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,628189955015010008,58382.189953700174,1,628189955015,20.29443,-1,628,284.9617046,35.4582154,19.32778,0.1697031,19.5692,0.2108,0.04483059,0.60333335,t8_f5_c3,0.0,,19.7814,0.3262,684120150,17.777374,0.038759142,0.040693734,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,631170085015010007,58385.170080999844,2,631170085015,19.910793,-1,631,284.9617246,35.4582387,18.504562,0.08661754,18.5083,0.1187,0.09144193,0.66,t8_f5_c3,0.0,,18.4438,0.1429,684120250,17.67671,0.027794465,0.04040781,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,634114495015010019,58388.114490699954,1,634114495015,20.98723,-1,634,284.9617493,35.458187,18.746754,0.09513862,18.7481,0.0539,0.13192345,0.74,t8_f5_c3,0.0,,18.8119,0.0707,684120150,17.979288,0.044482034,0.046921346,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,634185775015010008,58388.18577549979,2,634185775015,20.070213,-1,634,284.9617238,35.4582429,18.626965,0.0971125,18.6894,0.1082,0.090653375,0.82,t8_f5_c3,0.0,,18.6849,0.137,684120250,17.62401,0.026568845,0.038556136,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,669091245015010005,58423.091250000056,2,669091245015,19.92573,-1,669,284.9617135,35.4582168,18.677147,0.13015622,18.8355,0.1454,0.024530621,0.78333336,t8_f5_c3,0.0,,18.7042,0.164,684120250,17.604713,0.039951596,0.048472036,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,669153745015010019,58423.153750000056,1,669153745015,20.236984,-1,669,284.9617252,35.4582272,18.84783,0.09735673,19.0004,0.1253,0.052431665,0.7266667,t8_f5_c3,0.0,,18.8662,0.1403,684120150,17.932701,0.039392885,0.04190973,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,672160965015010010,58426.16096059978,1,672160965015,19.75112,-1,672,284.961722,35.4582194,19.35412,0.18983214,19.3943,0.2449,0.027117323,0.6666667,t8_f5_c3,0.0,,19.2612,0.2762,684120150,17.771152,0.042420816,0.044175588,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,675152015015015040,58429.152013900224,1,675152015015,20.608307,1,675,284.9617675,35.4581789,17.575668,0.07083972,17.5158,0.0255,0.18321306,0.81333333,t8_f5_c3,0.0,,17.5163,0.031,684120150,16.807144,0.03453273,0.03490335,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,678091625015015103,58432.09162040008,2,678091625015,19.753695,1,678,284.9616669,35.4580766,18.655151,0.1604097,18.4644,0.092,0.5042972,0.56666666,t8_f5_c3,0.0,,18.481,0.1181,684120250,16.995598,0.031060753,0.034786403,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,803515255015025045,58557.51525459997,1,803515255015,19.572832,1,803,284.9617306,35.4581761,18.310843,0.13633583,18.2544,0.0732,0.13966496,0.37714285,t15_f5_c3,0.0,,18.2881,0.0949,684120150,17.108507,0.044547644,0.045048043,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,813507615015010005,58567.5076156999,1,813507615015,19.612,-1,813,284.9617189,35.4580432,18.6258,0.133324,18.7367,0.1336,0.608945,0.58,t15_f5_c3,,,18.6111,0.1521,684120250,18.044298,0.07641114,0.07803839,True,False,842419625015015008,False,corr_bulk_0.0.1
ZTF18aammekf,818432535015010007,58572.432534699794,2,818432535015,20.329441,-1,818,284.9617341,35.4582169,18.550768,0.15829167,18.5351,0.0808,0.03686491,0.39285713,t15_f5_c3,0.0,,18.4454,0.0939,684120250,17.655811,0.063175604,0.06941848,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,818503835015015051,58572.50383100007,1,818503835015,20.67298,1,818,284.9617394,35.4582094,18.115675,0.0604495,18.0911,0.038,0.05733487,0.6757143,t15_f5_c3,0.0,,18.0728,0.0456,684120150,17.040064,0.021548122,0.022446483,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,821515045015015042,58575.5150462999,1,821515045015,18.773733,1,821,284.9616821,35.4581729,18.206387,0.19788504,17.9204,0.1586,0.18500891,0.34571427,t15_f5_c3,0.0,,17.9374,0.2054,684120150,17.07287,0.06936164,0.06966364,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,826516993015010021,58580.516990699805,2,826516993015,19.978271,-1,826,284.9617639,35.4582441,19.091316,0.20938596,19.037,0.185,0.19603215,0.40142858,t15_f5_c3,0.0,,19.2219,0.279,1726120230,17.468794,0.03564317,0.04698279,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,830487255015010035,58584.48725689994,1,830487255015,20.601357,-1,830,284.9617149,35.4581866,18.667814,0.09674228,18.6583,0.0612,0.095359474,0.6557143,t15_f5_c3,0.0,,18.6019,0.0728,684120150,18.020441,0.05098606,0.053292576,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,830512585015010024,58584.512581000105,2,830512585015,20.05941,-1,830,284.9617348,35.4582312,18.550295,0.09656381,18.622,0.0921,0.08375994,0.73142856,t15_f5_c3,0.0,,18.5817,0.1126,684120250,17.656017,0.031104758,0.042374406,True,False,0,True,corr_bulk_0.0.1
ZTF18aammekf,833467015015010044,58587.46701390017,1,833467015015,20.371439,-1,833,284.9617431,35.4581655,18.752516,0.09220895,18.7806,0.076,0.17381318,0.61285716,t15_f5_c3,0.0,,18.8247,0.0993,684120150,17.976458,0.042589087,0.04511798,True,False,0,True,corr_bulk_0.0.1
